      0.0000000000000000E+00      0.9672014332028257E-03      0.3865063818361744E-02      0.8682375888868155E-02      0.1540050040016694E-01      0.2399344623363505E-01      0.3442796895117023E-01      0.4666369941146372E-01      0.6065329995036559E-01      0.7634264752111122E-01      0.9367104308587486E-01      0.1125714464485550E+00      0.1329707356202700E+00      0.1547899897141266E+00      0.1779447942748011E+00      0.2023455678616670E+00      0.2278979086219863E+00      0.2545029595133390E+00      0.2820577907623144E+00      0.3104557980798104E+00      0.3395871150923161E+00      0.3693390383935696E+00      0.3995964635721407E+00      0.4302423305280385E+00      0.4611580763554968E+00      0.4922240940398245E+00      0.5233201951937088E+00      0.5543260750427372E+00      0.5851217778611992E+00      0.6155881610574847E+00      0.6456073561136260E+00      0.6750632245956952E+00      0.7038418074708445E+00      0.7318317659926636E+00      0.7589248124491628E+00      0.7850161291068914E+00      0.8100047737303876E+00      0.8337940701080767E+00      0.8562919820737535E+00      0.8774114695766286E+00      0.8970708254223767E+00      0.9151939913823988E+00      0.9317108524483317E+00      0.9465575080933957E+00      0.9596765194911181E+00      0.9710171317349945E+00      0.9805354701993623E+00      0.9881947102818035E+00      0.9939652198703783E+00      0.9978246739845092E+00      0.9997581411459940E+00      0.9997581411459940E+00      0.9978246739845092E+00      0.9939652198703783E+00      0.9881947102818035E+00      0.9805354701993623E+00      0.9710171317349945E+00      0.9596765194911183E+00      0.9465575080933959E+00      0.9317108524483317E+00      0.9151939913823988E+00      0.8970708254223768E+00      0.8774114695766286E+00      0.8562919820737536E+00      0.8337940701080768E+00      0.8100047737303876E+00      0.7850161291068914E+00      0.7589248124491628E+00      0.7318317659926636E+00      0.7038418074708447E+00      0.6750632245956956E+00      0.6456073561136264E+00      0.6155881610574850E+00      0.5851217778611993E+00      0.5543260750427377E+00      0.5233201951937090E+00      0.4922240940398246E+00      0.4611580763554972E+00      0.4302423305280386E+00      0.3995964635721408E+00      0.3693390383935700E+00      0.3395871150923163E+00      0.3104557980798104E+00      0.2820577907623147E+00      0.2545029595133391E+00      0.2278979086219867E+00      0.2023455678616672E+00      0.1779447942748012E+00      0.1547899897141269E+00      0.1329707356202701E+00      0.1125714464485551E+00      0.9367104308587509E-01      0.7634264752111135E-01      0.6065329995036563E-01      0.4666369941146387E-01      0.3442796895117029E-01      0.2399344623363506E-01      0.1540050040016702E-01      0.8682375888868183E-02      0.3865063818361799E-02      0.9672014332028433E-03      0.1499759782661858E-31
      0.0000000000000000E+00      0.3581162997802775E-02      0.8122298237745150E-02      0.1398364269355907E-01      0.2131769993498771E-01      0.3019076899879114E-01      0.4062607548640740E-01      0.5262136165601025E-01      0.6615707093164348E-01      0.8120063234432735E-01      0.9770895338957877E-01      0.1156300114674081E+00      0.1349039648322920E+00      0.1554639882245554E+00      0.1772369514050844E+00      0.2001439987567448E+00      0.2241010739707826E+00      0.2490194060334321E+00      0.2748059779823009E+00      0.3013639796782089E+00      0.3285932582640828E+00      0.3563907610801937E+00      0.3846509819153103E+00      0.4132664020248780E+00      0.4421279359481011E+00      0.4711253715575747E+00      0.5001478143781284E+00      0.5290841242824869E+00      0.5578233550310070E+00      0.5862551838388699E+00      0.6142703421095670E+00      0.6417610338686546E+00      0.6686213538419301E+00      0.6947476912422403E+00      0.7200391320407082E+00      0.7443978453787661E+00      0.7677294676133757E+00      0.7899434691535092E+00      0.8109535180188009E+00      0.8306778245419284E+00      0.8490394811881392E+00      0.8659667808850495E+00      0.8813935275110780E+00      0.8952593207521012E+00      0.9075098285265950E+00      0.9180970281972034E+00      0.9269794296093272E+00      0.9341222608049959E+00      0.9394976299610586E+00      0.9430846449192030E+00      0.9448695051272066E+00      0.9448455486579608E+00      0.9430132708417606E+00      0.9393802987709872E+00      0.9339613397817619E+00      0.9267780894454911E+00      0.9178591180531703E+00      0.9072397216818460E+00      0.8949617568097187E+00      0.8810734444136705E+00      0.8656291618002286E+00      0.8486892075730091E+00      0.8303195569896736E+00      0.8105915926325769E+00      0.7895818267479748E+00      0.7673716000441996E+00      0.7440467726927720E+00      0.7196973926103134E+00      0.6944173564255063E+00      0.6683040488276210E+00      0.6414579755011942E+00      0.6139823761403344E+00      0.5859828325403442E+00      0.5575668591007145E+00      0.5288434904163671E+00      0.4999228540905741E+00      0.4709157429548325E+00      0.4419331755443168E+00      0.4130859583250548E+00      0.3844842391243388E+00      0.3562370643459309E+00      0.3284519298643609E+00      0.3012343369714268E+00      0.2746873434362059E+00      0.2489111193754623E+00      0.2240024976079698E+00      0.2000545256168968E+00      0.1771560071647183E+00      0.1553910361189052E+00      0.1348385058475573E+00      0.1155715871198597E+00      0.9765714475910937E-01      0.8115506155819716E-01      0.6611739967020450E-01      0.5258729185678834E-01      0.4059734775695809E-01      0.3016716288817792E-01      0.2129903254201730E-01      0.1396976872950584E-01      0.8113109012042400E-02      0.3576586407871164E-02      0.1484910675902829E-31
      0.0000000000000000E+00      0.5231344429329736E-02      0.1103744961915736E-01      0.1777607647746178E-01      0.2565331937368422E-01      0.3478512353789688E-01      0.4523322845824541E-01      0.5702477060924898E-01      0.7016315870101290E-01      0.8463439425226996E-01      0.1004109502852179E+00      0.1174542988112291E+00      0.1357166497890532E+00      0.1551422244710254E+00      0.1756682317243596E+00      0.1972256648933983E+00      0.2197399718791786E+00      0.2431316526653823E+00      0.2673167964263640E+00      0.2922075905368592E+00      0.3177127968150256E+00      0.3437382193354596E+00      0.3701871509235920E+00      0.3969608199702014E+00      0.4239588199840242E+00      0.4510795430555568E+00      0.4782205966173593E+00      0.5052792252625026E+00      0.5321527148958523E+00      0.5587388021342314E+00      0.5849360647245929E+00      0.6106443173791744E+00      0.6357649877134468E+00      0.6602014983116924E+00      0.6838596287519479E+00      0.7066478851456610E+00      0.7284778501280904E+00      0.7492645419722577E+00      0.7689267544982230E+00      0.7873874068354528E+00      0.8045738728298292E+00      0.8204183186703206E+00      0.8348580160783377E+00      0.8478356585436684E+00      0.8592996454346105E+00      0.8692043604771456E+00      0.8775104077149181E+00      0.8841848314630447E+00      0.8892012832687297E+00      0.8925401639946453E+00      0.8941887057786926E+00      0.8941410249597188E+00      0.8923981136533611E+00      0.8889678043938906E+00      0.8838646784040075E+00      0.8771099543000471E+00      0.8687313294808846E+00      0.8587628116368446E+00      0.8472445127089908E+00      0.8342224416340115E+00      0.8197482671143244E+00      0.8038790846461199E+00      0.7866771576651980E+00      0.7682096648408380E+00      0.7485484225001295E+00      0.7277696125144676E+00      0.7059534846245801E+00      0.6831840624856478E+00      0.6595488232179315E+00      0.6351383791483614E+00      0.6100461328666863E+00      0.5843679338277846E+00      0.5582017091824204E+00      0.5316470964932527E+00      0.5048050525791266E+00      0.4777774652934748E+00      0.4506667439279466E+00      0.4235754138519094E+00      0.3966056923602217E+00      0.3698590697636613E+00      0.3434358737528742E+00      0.3174348390403375E+00      0.2919526610153382E+00      0.2670835527370273E+00      0.2429187840278598E+00      0.2195462181776012E+00      0.1970498236008884E+00      0.1755091698198491E+00      0.1549988803463451E+00      0.1355880403113785E+00      0.1173395182092456E+00      0.1003091740511639E+00      0.8454487647115680E-01      0.7008523400099242E-01      0.5695785095956923E-01      0.4517680399455700E-01      0.3473875951991610E-01      0.2561665642870118E-01      0.1774882816442348E-01      0.1101940243072533E-01      0.5222356234334448E-02      0.1470061569143801E-31
      0.0000000000000000E+00      0.6336830906872251E-02      0.1306442788768412E-01      0.2048141852554821E-01      0.2879240309910967E-01      0.3813025228927662E-01      0.4857704578659794E-01      0.6017898962914468E-01      0.7295628024381431E-01      0.8690955070305630E-01      0.1020241602573805E+00      0.1182731259228797E+00      0.1356192085555884E+00      0.1540164457939585E+00      0.1734113370221550E+00      0.1937437830009571E+00      0.2149478751152807E+00      0.2369525647789149E+00      0.2596822672965347E+00      0.2830574003005745E+00      0.3069948956088773E+00      0.3314086699449511E+00      0.3562100877348889E+00      0.3813083932603897E+00      0.4066111439033431E+00      0.4320246166005698E+00      0.4574542196868581E+00      0.4828048786763423E+00      0.5079814296011869E+00      0.5328889858938987E+00      0.5574333144620431E+00      0.5815211851023805E+00      0.6050607312746922E+00      0.6279617850375605E+00      0.6501362265979465E+00      0.6714983100969885E+00      0.6919650081553945E+00      0.7114563353087725E+00      0.7298956940340264E+00      0.7472102011811462E+00      0.7633310383574168E+00      0.7781937806902210E+00      0.7917387460442509E+00      0.8039113150358980E+00      0.8146622618893509E+00      0.8239480428304716E+00      0.8317310808633350E+00      0.8379799919113546E+00      0.8426697921601142E+00      0.8457820327970579E+00      0.8473049055748617E+00      0.8472332692282618E+00      0.8455686453167345E+00      0.8423191383252944E+00      0.8374993332593382E+00      0.8311301292267821E+00      0.8232385645640794E+00      0.8138575931817416E+00      0.8030258670226731E+00      0.7907874831099516E+00      0.7771917471849954E+00      0.7622929100584899E+00      0.7461499250212981E+00      0.7288261803919700E+00      0.7103892524024789E+00      0.6909106316949085E+00      0.6704654665460201E+00      0.6491322767027035E+00      0.6269926797909515E+00      0.6041310858480670E+00      0.5806344012457243E+00      0.5565916997604073E+00      0.5320939013468629E+00      0.5072334187024234E+00      0.4821038111350645E+00      0.4567994080439005E+00      0.4314149400076815E+00      0.4060451418024109E+00      0.3807843633036417E+00      0.3557261543480446E+00      0.3309628568997440E+00      0.3065851719912819E+00      0.2826817314574655E+00      0.2593386427069428E+00      0.2366390321139895E+00      0.2146625548033038E+00      0.1934848899276962E+00      0.1731771860267198E+00      0.1538054647865287E+00      0.1354299383265855E+00      0.1181042275789805E+00      0.1018744118684396E+00      0.8677785115912336E-01      0.7284164453318592E-01      0.6008055057374220E-01      0.4849404917516064E-01      0.3806205746256823E-01      0.2873847874265925E-01      0.2044134272625741E-01      0.1303788509076100E-01      0.6323611818597617E-02      0.1455212462384773E-31
      0.0000000000000000E+00      0.7095028698352339E-02      0.1447836295635540E-01      0.2239299966296385E-01      0.3102388812231675E-01      0.4050320758279147E-01      0.5092057805656783E-01      0.6233265164971141E-01      0.7477063928481323E-01      0.8824586257439698E-01      0.1027537677431422E+00      0.1182768528672021E+00      0.1347868267733844E+00      0.1522462544917474E+00      0.1706098309631650E+00      0.1898254150428854E+00      0.2098348746113095E+00      0.2305748196716619E+00      0.2519772311699467E+00      0.2739700392899966E+00      0.2964776372973159E+00      0.3194213755609597E+00      0.3427200097029000E+00      0.3662901446152594E+00      0.3900466406715711E+00      0.4139030239103736E+00      0.4377718612510829E+00      0.4615651440601410E+00      0.4851946373049993E+00      0.5085722400364459E+00      0.5316103116626755E+00      0.5542220127564721E+00      0.5763216128946198E+00      0.5978248175769827E+00      0.6186490652541385E+00      0.6387138496852527E+00      0.6579410171370101E+00      0.6762550960055558E+00      0.6935836060532926E+00      0.7098574056023758E+00      0.7250110200797226E+00      0.7389830089559993E+00      0.7517163091374088E+00      0.7631586089349178E+00      0.7732626848387086E+00      0.7819867522930388E+00      0.7892947584336313E+00      0.7951566672848098E+00      0.7995486647803536E+00      0.8024533372037769E+00      0.8038597541847109E+00      0.8037635163504254E+00      0.8021667054003033E+00      0.7990778041392662E+00      0.7945115306648058E+00      0.7884886594345150E+00      0.7810357768426317E+00      0.7721850450018366E+00      0.7619739208989339E+00      0.7504449015999197E+00      0.7376452395353932E+00      0.7236266934416041E+00      0.7084452553989582E+00      0.6921609145477876E+00      0.6748373957169750E+00      0.6565419299662313E+00      0.6373449951628949E+00      0.6173200815927243E+00      0.5965434224091362E+00      0.5750937429163906E+00      0.5530519712323334E+00      0.5305009635690742E+00      0.5075251897814195E+00      0.4842104313534639E+00      0.4606434405100324E+00      0.4369116109661485E+00      0.4131026117893852E+00      0.3893040325603627E+00      0.3656029937951683E+00      0.3420857678011877E+00      0.3188373660710433E+00      0.2959411346149893E+00      0.2734783149632474E+00      0.2515276074561709E+00      0.2301646952326265E+00      0.2094617591035984E+00      0.1894869404615521E+00      0.1703037728762724E+00      0.1519705341071642E+00      0.1345395232121975E+00      0.1180561998012288E+00      0.1025581599364724E+00      0.8807384985697318E-01      0.7462092962465371E-01      0.6220410436915871E-01      0.5081220495940533E-01      0.4041416668070137E-01      0.3095348380597733E-01      0.2234067774919704E-01      0.1444371051624513E-01      0.7077770914096317E-02      0.1440363355625745E-31
      0.0000000000000000E+00      0.7614388062976866E-02      0.1545303994743095E-01      0.2371500861143117E-01      0.3256218998238026E-01      0.4211824789366383E-01      0.5247274368819445E-01      0.6368666786430015E-01      0.7579764940053152E-01      0.8882427970587162E-01      0.1027695360098198E+00      0.1176234296645647E+00      0.1333650715680690E+00      0.1499642822949162E+00      0.1673828893831481E+00      0.1855757721983222E+00      0.2044917476860186E+00      0.2240743114691675E+00      0.2442623013295988E+00      0.2649904709207789E+00      0.2861900289827922E+00      0.3077891161174654E+00      0.3297132701437030E+00      0.3518858419384528E+00      0.3742284123148495E+00      0.3966611647447760E+00      0.4191032659902293E+00      0.4414732042129613E+00      0.4636891393017912E+00      0.4856692110972423E+00      0.5073318637302757E+00      0.5285961289820921E+00      0.5493819309348661E+00      0.5696103529286829E+00      0.5892039333644558E+00      0.6080869298708786E+00      0.6261856221631432E+00      0.6434285911353574E+00      0.6597470467636588E+00      0.6750751387988198E+00      0.6893503224859336E+00      0.7025137073869454E+00      0.7145104583513723E+00      0.7252901689381933E+00      0.7348072716017474E+00      0.7430213974973143E+00      0.7498977468342147E+00      0.7554073787681850E+00      0.7595274828281320E+00      0.7622415429894833E+00      0.7635394630607695E+00      0.7634175721656095E+00      0.7618785891472565E+00      0.7589314743556321E+00      0.7545912568505119E+00      0.7488787725532919E+00      0.7418204056066697E+00      0.7334477701398594E+00      0.7237974227474320E+00      0.7129105396082994E+00      0.7008326423262438E+00      0.6876133010717951E+00      0.6733058918667350E+00      0.6579673322759919E+00      0.6416578666382230E+00      0.6244408235339868E+00      0.6063824132900250E+00      0.5875514894470744E+00      0.5680193404878415E+00      0.5478594388400722E+00      0.5271472127014565E+00      0.5059597715720430E+00      0.4843756501208970E+00      0.4624745051861520E+00      0.4403368289359725E+00      0.4180436166106212E+00      0.3956760494342680E+00      0.3733151343710462E+00      0.3510413580444928E+00      0.3289342993873701E+00      0.3070722542529210E+00      0.2855318190235551E+00      0.2643874814268645E+00      0.2437111673880044E+00      0.2235717857972377E+00      0.2040347205260007E+00      0.1851613030583608E+00      0.1670082129835771E+00      0.1496268271824553E+00      0.1330624576000145E+00      0.1173534781297887E+00      0.1025302626301958E+00      0.8861389953734945E-01      0.7561456811551071E-01      0.6352948365418681E-01      0.5234023867823619E-01      0.4200938850164466E-01      0.3247611966383449E-01      0.2365104759107970E-01      0.1541068003652464E-01      0.7593292309076151E-02      0.1425514248866716E-31
      0.0000000000000000E+00      0.7961494485705061E-02      0.1610375608217948E-01      0.2459208063553322E-01      0.3356686942368144E-01      0.4314056702686732E-01      0.5339867070034623E-01      0.6440260842221780E-01      0.7619309061738558E-01      0.8879328106189804E-01      0.1022115249888796E+00      0.1164436213750523E+00      0.1314746660269096E+00      0.1472805665979572E+00      0.1638292724889495E+00      0.1810818131361370E+00      0.1989931588447696E+00      0.2175129792647001E+00      0.2365862880779402E+00      0.2561540377679115E+00      0.2761536352801978E+00      0.2965194377103666E+00      0.3171831865907376E+00      0.3380744391468650E+00      0.3591209462376189E+00      0.3802490368420373E+00      0.4013839520942243E+00      0.4224501915771495E+00      0.4433718097325030E+00      0.4640727289061797E+00      0.4844770030993714E+00      0.5045091035539108E+00      0.5240941576970359E+00      0.5431582177790145E+00      0.5616284891137761E+00      0.5794335995020528E+00      0.5965038382607409E+00      0.6127714505957275E+00      0.6281709130055695E+00      0.6426392769503761E+00      0.6561165009620987E+00      0.6685458560235378E+00      0.6798743155210705E+00      0.6900530086515521E+00      0.6990376379541485E+00      0.7067889332240593E+00      0.7132730340596585E+00      0.7184618705953716E+00      0.7223334329943655E+00      0.7248720040550467E+00      0.7260682524374724E+00      0.7259192727387596E+00      0.7244284825936624E+00      0.7216054769864910E+00      0.7174657620400284E+00      0.7120304779269422E+00      0.7053260389751282E+00      0.6973838016825926E+00      0.6882396867017641E+00      0.6779338590768158E+00      0.6665103858717893E+00      0.6540169657551498E+00      0.6405046425102372E+00      0.6260275883683093E+00      0.6106428651216718E+00      0.5944102434724029E+00      0.5773919886150126E+00      0.5596526901114607E+00      0.5412590471643866E+00      0.5222796865777160E+00      0.5027849291163349E+00      0.4828465809623969E+00      0.4625376708607429E+00      0.4419322083428998E+00      0.4211048881688448E+00      0.4001308140288333E+00      0.3790851707102002E+00      0.3580429143952357E+00      0.3370784139328613E+00      0.3162651084429459E+00      0.2956751173519398E+00      0.2753788630006238E+00      0.2554446447046045E+00      0.2359382181118199E+00      0.2169223207097765E+00      0.1984561894775705E+00      0.1805950119700058E+00      0.1633893464541752E+00      0.1468844499211814E+00      0.1311195349446217E+00      0.1161268866078043E+00      0.1019308390211749E+00      0.8854652754064188E-01      0.7597838728767653E-01      0.6421829602638290E-01      0.5324331360293395E-01      0.4301294329200663E-01      0.3346597042224073E-01      0.2451710335477940E-01      0.1605410250250540E-01      0.7936766749248470E-02      0.1410665142107688E-31
      0.0000000000000000E+00      0.8180506171340515E-02      0.1651042667412040E-01      0.2512893540264571E-01      0.3415777875794336E-01      0.4369786796427524E-01      0.5382881089529226E-01      0.6461016422237623E-01      0.7608346395181965E-01      0.8827442870761759E-01      0.1011950580602474E+00      0.1148454815854609E+00      0.1292155613127181E+00      0.1442862357642449E+00      0.1600306740399490E+00      0.1764152400834743E+00      0.1934003405326023E+00      0.2109411413819548E+00      0.2289882219862222E+00      0.2474881353587008E+00      0.2663839400977862E+00      0.2856156597587271E+00      0.3051207346271513E+00      0.3248344114845456E+00      0.3446901380112775E+00      0.3646198993260437E+00      0.3845545663569158E+00      0.4044241870941540E+00      0.4241582944714400E+00      0.4436861569541806E+00      0.4629370505488473E+00      0.4818404748365911E+00      0.5003263976133085E+00      0.5183254487001007E+00      0.5357691540033621E+00      0.5525901292622011E+00      0.5687223307527520E+00      0.5841012808252239E+00      0.5986643696114846E+00      0.6123511466660373E+00      0.6251037035952125E+00      0.6368670528582252E+00      0.6475895979906019E+00      0.6572235875149276E+00      0.6657256382568386E+00      0.6730572067509620E+00      0.6791850865361131E+00      0.6840818022128194E+00      0.6877259782422500E+00      0.6901025566471166E+00      0.6912029528122261E+00      0.6910250376248800E+00      0.6895730535524401E+00      0.6868573708242774E+00      0.6828942079834504E+00      0.6777052354608024E+00      0.6713171933717135E+00      0.6637614438934922E+00      0.6550735847213813E+00      0.6452930364509920E+00      0.6344627184454965E+00      0.6226287154355340E+00      0.6098400368357279E+00      0.5961483632665523E+00      0.5816078735355156E+00      0.5662750442826300E+00      0.5502085115037524E+00      0.5334688887015311E+00      0.5161186299002479E+00      0.4982218375120504E+00      0.4798441031991542E+00      0.4610522876948809E+00      0.4419143269993140E+00      0.4224989765402528E+00      0.4028755787169017E+00      0.3831137703848850E+00      0.3632832123947353E+00      0.3434532621354503E+00      0.3236926667685278E+00      0.3040692020842974E+00      0.2846493292766997E+00      0.2654977981951185E+00      0.2466772630262568E+00      0.2282478421094677E+00      0.2102666803355820E+00      0.1927874481222480E+00      0.1758598262756718E+00      0.1595289114951176E+00      0.1438345802782372E+00      0.1288107443172489E+00      0.1144845204056152E+00      0.1008752435340839E+00      0.8799332942454829E-01      0.7583891246041752E-01      0.6440025799443425E-01      0.5365189938580336E-01      0.4355255205303507E-01      0.3404290009359939E-01      0.2504357540078112E-01      0.1645389901478273E-01      0.8152355983210459E-02      0.1395816035348659E-31
      0.0000000000000000E+00      0.8302320028122371E-02      0.1673045312819239E-01      0.2540303063135979E-01      0.3442599652783404E-01      0.4388943243809790E-01      0.5386644161447908E-01      0.6441346886554461E-01      0.7557141881958467E-01      0.8736713794556041E-01      0.9981495686157699E-01      0.1129181723074340E+00      0.1266703737379629E+00      0.1410566322256300E+00      0.1560545207280724E+00      0.1716350242111329E+00      0.1877633145451277E+00      0.2043994573169361E+00      0.2214990155215290E+00      0.2390136187388240E+00      0.2568914507210868E+00      0.2750777252621940E+00      0.2935150924698620E+00      0.3121440476916701E+00      0.3309032760486864E+00      0.3497300082593253E+00      0.3685603130312372E+00      0.3873294060090735E+00      0.4059718943175857E+00      0.4244220418715916E+00      0.4426139698356449E+00      0.4604818836320784E+00      0.4779602380128494E+00      0.4949839389424840E+00      0.5114884926329286E+00      0.5274102084558405E+00      0.5426863656266023E+00      0.5572554573673463E+00      0.5710574204647658E+00      0.5840339670542407E+00      0.5961289199179932E+00      0.6072886644562441E+00      0.6174626053087080E+00      0.6266037298942386E+00      0.6346691487611429E+00      0.6416207014678668E+00      0.6474254821457125E+00      0.6520563661192624E+00      0.6554923875888666E+00      0.6577190564252404E+00      0.6587284761217415E+00      0.6585193716315993E+00      0.6570969122598576E+00      0.6544724633965351E+00      0.6506631739764626E+00      0.6456915498382412E+00      0.6395849290167728E+00      0.6323750095861098E+00      0.6240973403739960E+00      0.6147909123246683E+00      0.6044977468369986E+00      0.5932626015739946E+00      0.5811326770326000E+00      0.5681574306899690E+00      0.5543883756929919E+00      0.5398789639155925E+00      0.5246844312962213E+00      0.5088617035877627E+00      0.4924692460239700E+00      0.4755669555529113E+00      0.4582159863637822E+00      0.4404786075670257E+00      0.4224179907122016E+00      0.4040980247018625E+00      0.3855830618274318E+00      0.3669376894891915E+00      0.3482264365287135E+00      0.3295135043158852E+00      0.3108624361771316E+00      0.2923358097808070E+00      0.2739948704036598E+00      0.2558991832410030E+00      0.2381062267473036E+00      0.2206709977805598E+00      0.2036455541809810E+00      0.1870785570433889E+00      0.1710147412324978E+00      0.1554943664591423E+00      0.1405525793363834E+00      0.1262187272538118E+00      0.1125155555950214E+00      0.9945831743366057E-01      0.8705373081373555E-01      0.7529880784792206E-01      0.6417951046544718E-01      0.5366928395307518E-01      0.4372750135886651E-01      0.3429799403883137E-01      0.2530792420563888E-01      0.1666747431746363E-01      0.8270957814386439E-02      0.1380966928589631E-31
      0.0000000000000000E+00      0.8349392859555136E-02      0.1680624733547512E-01      0.2547275540196476E-01      0.3444156311286330E-01      0.4379297653840059E-01      0.5359362826811503E-01      0.6389626537563470E-01      0.7474028679442789E-01      0.8615267691024145E-01      0.9814912773317318E-01      0.1107351742991424E+00      0.1239072981169848E+00      0.1376539239468373E+00      0.1519563406335991E+00      0.1667895024583297E+00      0.1821227692952238E+00      0.1979205430673713E+00      0.2141428684352596E+00      0.2307459468031204E+00      0.2476826362148457E+00      0.2649028760260355E+00      0.2823541127815403E+00      0.2999816564746129E+00      0.3177290477860354E+00      0.3355383568041551E+00      0.3533504985206719E+00      0.3711054781387780E+00      0.3887426568533817E+00      0.4062009451484652E+00      0.4234190206102846E+00      0.4403354732105268E+00      0.4568889827749072E+00      0.4730184297681877E+00      0.4886630532988506E+00      0.5037625576235553E+00      0.5182572907259048E+00      0.5320883965635519E+00      0.5451980718920802E+00      0.5575298260274191E+00      0.5690288750946900E+00      0.5796425580329736E+00      0.5893208964430645E+00      0.5980171652628667E+00      0.6056885785412870E+00      0.6122969333777409E+00      0.6178092994387769E+00      0.6221985817241655E+00      0.6254440411482121E+00      0.6275316051533065E+00      0.6284540711383859E+00      0.6282110600074255E+00      0.6268088551789082E+00      0.6242600167373036E+00      0.6205829354992582E+00      0.6158012380568900E+00      0.6099432183639064E+00      0.6030412074715589E+00      0.5951310464711846E+00      0.5862515583197916E+00      0.5764441615730296E+00      0.5657525019589695E+00      0.5542222241115256E+00      0.5419007466031005E+00      0.5288371505206280E+00      0.5150820422821992E+00      0.5006874974367153E+00      0.4857069514348284E+00      0.4701951451664964E+00      0.4542079998462492E+00      0.4378025306175242E+00      0.4210366821198643E+00      0.4039691952702287E+00      0.3866593959187621E+00      0.3691670122862726E+00      0.3515519179902354E+00      0.3338739033339532E+00      0.3161923769931041E+00      0.2985660951693497E+00      0.2810528252801346E+00      0.2637090346524847E+00      0.2465895160586059E+00      0.2297470331267271E+00      0.2132319020925287E+00      0.1970915846528231E+00      0.1813702127689163E+00      0.1661081110014846E+00      0.1513412412840325E+00      0.1371006257485880E+00      0.1234116766382850E+00      0.1102934792401764E+00      0.9775796324847300E-01      0.8580900335799962E-01      0.7444140069987801E-01      0.6363979829404690E-01      0.5337752880888831E-01      0.4361550817384229E-01      0.3430128974655365E-01      0.2536853921527464E-01      0.1673723877586914E-01      0.8315029143101131E-02      0.1366117821830603E-31
